#Log_File	LOG182
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.38
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XA7-530-200	Water	%air sat.	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XA7-530-200	4 Jun 2023	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	21.275°	20.00°C	23.17°C	1014 mbar	50%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.60 mV	0.000°	0	0.000000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%air sat.)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
1617	2023-06-15 05:54:44	94.550		16.94	16.94	1005.6	82.5	484800		0	22.801	308.6	38.7	14.86
1618	2023-06-15 05:59:44	94.570		16.94	16.94	1005.6	82.6	485100		0	22.799	308.5	38.8	15.00
1619	2023-06-15 06:04:44	94.517		16.93	16.93	1005.7	82.6	485400		0	22.805	308.3	38.7	15.16
1620	2023-06-15 06:09:44	94.434		16.93	16.93	1005.7	82.6	485700		0	22.816	307.8	38.7	15.33
1621	2023-06-15 06:14:44	94.523		16.92	16.92	1005.7	82.6	486000		0	22.806	307.5	38.9	15.47
1622	2023-06-15 06:19:44	94.550		16.92	16.92	1005.7	82.6	486300		0	22.802	307.3	38.7	15.58
1623	2023-06-15 06:24:44	94.389		16.92	16.92	1005.9	82.7	486600		0	22.821	307.2	38.2	15.68
1624	2023-06-15 06:29:44	94.520		16.91	16.91	1006.0	82.7	486900		0	22.803	307.2	38.6	15.77
1625	2023-06-15 06:34:44	94.463		16.90	16.90	1006.0	82.8	487200		0	22.811	306.8	38.4	15.90
1626	2023-06-15 06:39:44	94.387		16.91	16.91	1006.1	82.8	487500		0	22.819	306.7	38.4	16.01
1627	2023-06-15 06:44:44	94.507		16.90	16.90	1006.1	82.8	487800		0	22.805	306.2	38.6	16.12
1628	2023-06-15 06:49:44	94.441		16.90	16.90	1006.1	82.9	488100		0	22.813	306.1	38.3	16.23
1629	2023-06-15 06:54:44	94.487		16.90	16.90	1006.2	82.9	488400		0	22.807	306.1	38.6	16.36
1630	2023-06-15 06:59:44	94.472		16.89	16.89	1006.1	83.0	488700		0	22.810	305.6	38.5	16.53
1631	2023-06-15 07:04:44	94.405		16.89	16.89	1006.4	83.1	489000		0	22.815	305.4	38.5	16.69
1632	2023-06-15 07:09:44	94.459		16.88	16.88	1006.3	83.1	489300		0	22.810	305.0	38.5	16.88
1633	2023-06-15 07:14:44	94.388		16.88	16.88	1006.3	83.1	489600		0	22.819	304.6	38.2	17.07
1634	2023-06-15 07:19:44	94.340		16.89	16.89	1006.3	83.1	489900		0	22.824	304.3	38.2	17.27
1635	2023-06-15 07:24:44	94.405		16.88	16.88	1006.4	83.1	490200		0	22.816	303.8	38.6	17.50
1636	2023-06-15 07:29:44	94.371		16.88	16.88	1006.5	83.0	490500		0	22.820	303.5	38.3	17.71
1637	2023-06-15 07:34:44	94.543		16.88	16.88	1006.5	82.9	490800		0	22.799	303.1	38.2	17.93
1638	2023-06-15 07:39:44	94.328		16.88	16.88	1006.5	82.8	491100		0	22.825	302.8	38.3	18.16
1639	2023-06-15 07:44:44	94.391		16.87	16.87	1006.6	82.8	491400		0	22.817	302.5	38.4	18.42
1640	2023-06-15 07:49:44	94.330		16.86	16.86	1006.6	82.7	491700		0	22.825	302.0	38.2	18.80
1641	2023-06-15 07:54:44	94.356		16.86	16.86	1006.7	82.7	492000		0	22.821	301.1	38.3	19.16
1642	2023-06-15 07:59:44	94.286		16.87	16.87	1006.7	82.9	492300		0	22.828	300.8	38.3	19.66
1643	2023-06-15 08:04:44	94.231		16.86	16.86	1006.7	82.5	492600		0	22.837	299.3	38.4	20.23
1644	2023-06-15 08:09:44	94.276		16.86	16.86	1006.8	82.0	492900		0	22.830	298.2	38.5	20.50
1645	2023-06-15 08:14:44	94.268		16.85	16.85	1006.9	81.6	493200		0	22.830	297.9	38.6	20.67
1646	2023-06-15 08:19:44	94.342		16.85	16.85	1006.9	81.1	493500		0	22.821	297.5	38.4	20.80
1647	2023-06-15 08:24:44	94.087		16.85	16.85	1006.8	80.9	493800		0	22.854	297.5	38.4	20.87
1648	2023-06-15 08:29:44	94.163		16.84	16.84	1006.6	80.8	494100		0	22.847	297.5	38.5	20.94
1649	2023-06-15 08:34:44	94.241		16.85	16.85	1006.7	80.5	494400		0	22.836	297.2	38.4	21.05
1650	2023-06-15 08:39:44	94.112		16.84	16.84	1006.7	80.3	494700		0	22.852	297.1	38.8	21.13
1651	2023-06-15 08:44:44	94.250		16.84	16.84	1006.7	80.1	495000		0	22.835	297.3	38.5	21.23
1652	2023-06-15 08:49:44	94.117		16.84	16.84	1006.7	80.0	495300		0	22.853	297.1	38.5	21.33
1653	2023-06-15 08:54:44	94.079		16.84	16.84	1006.9	79.9	495600		0	22.855	297.0	38.8	21.41
1654	2023-06-15 08:59:44	94.143		16.84	16.84	1006.9	79.9	495900		0	22.847	296.8	38.4	21.50
1655	2023-06-15 09:04:44	94.139		16.84	16.84	1007.0	79.7	496200		0	22.846	296.8	38.6	21.61
1656	2023-06-15 09:09:44	94.191		16.84	16.84	1007.0	79.7	496500		0	22.840	296.8	38.7	21.69
1657	2023-06-15 09:14:44	94.110		16.83	16.83	1007.0	79.6	496800		0	22.850	296.6	38.6	21.79
1658	2023-06-15 09:19:44	94.067		16.83	16.83	1007.1	79.5	497100		0	22.854	296.5	38.8	21.89
1659	2023-06-15 09:24:44	94.147		16.83	16.83	1007.1	78.9	497400		0	22.845	296.3	38.7	22.00
1660	2023-06-15 09:29:44	94.042		16.83	16.83	1007.0	78.8	497700		0	22.859	296.2	38.8	22.12
1661	2023-06-15 09:34:44	94.108		16.84	16.84	1007.0	78.5	498000		0	22.850	295.9	38.7	22.25
1662	2023-06-15 09:39:44	94.114		16.84	16.84	1007.1	77.1	498300		0	22.849	295.8	38.9	22.37
1663	2023-06-15 09:44:44	94.160		16.83	16.83	1007.2	76.4	498600		0	22.842	295.2	38.9	22.52
1664	2023-06-15 09:49:44	94.198		16.83	16.83	1007.2	75.1	498900		0	22.837	294.5	38.9	22.64
1665	2023-06-15 09:54:44	94.138		16.84	16.84	1007.3	75.4	499200		0	22.842	294.5	38.6	22.77
1666	2023-06-15 09:59:44	94.152		16.84	16.84	1007.2	74.8	499500		0	22.842	294.3	38.6	22.93
1667	2023-06-15 10:04:44	94.128		16.84	16.84	1007.3	74.8	499800		0	22.844	294.0	38.5	23.06
1668	2023-06-15 10:09:44	94.156		16.84	16.84	1007.3	74.8	500100		0	22.841	293.4	38.5	23.22
1669	2023-06-15 10:14:44	94.181		16.84	16.84	1007.3	74.1	500400		0	22.837	293.2	38.5	23.30
1670	2023-06-15 10:19:44	94.233		16.84	16.84	1007.3	73.2	500700		0	22.831	293.0	38.6	23.38
1671	2023-06-15 10:24:44	94.110		16.83	16.83	1007.2	73.6	501000		0	22.848	293.0	38.6	23.49
1672	2023-06-15 10:29:44	94.196		16.84	16.84	1007.2	74.2	501300		0	22.836	293.1	38.2	23.62
1673	2023-06-15 10:34:44	94.143		16.84	16.84	1007.2	73.9	501600		0	22.843	292.8	38.3	23.75
1674	2023-06-15 10:39:44	94.160		16.84	16.84	1007.2	73.0	501900		0	22.841	292.5	38.3	23.85
1675	2023-06-15 10:44:44	94.222		16.85	16.85	1007.2	73.1	502200		0	22.833	292.3	38.4	23.97
1676	2023-06-15 10:49:44	94.120		16.85	16.85	1007.1	72.3	502500		0	22.846	292.1	39.0	24.09
1677	2023-06-15 10:54:44	94.140		16.85	16.85	1007.2	71.4	502800		0	22.843	291.7	38.5	24.16
1678	2023-06-15 10:59:44	94.103		16.85	16.85	1007.2	72.0	503100		0	22.848	291.7	38.2	24.28
1679	2023-06-15 11:04:44	94.100		16.85	16.85	1007.2	72.5	503400		0	22.848	291.4	38.4	24.35
1680	2023-06-15 11:09:44	94.012		16.86	16.86	1007.2	72.0	503700		0	22.857	291.3	38.3	24.45
#Log_File	LOG182
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.38
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XA7-530-200	Water	%air sat.	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XA7-530-200	4 Jun 2023	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	21.275°	20.00°C	23.17°C	1014 mbar	50%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.60 mV	0.000°	0	0.000000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%air sat.)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
1	2000-01-01 00:00:01	100.189		25.82	25.82	1006.6	55.8	0		0	21.270	307.5	38.7	26.18
